rating,content,class,content_clean,content_clean_pt,length,positive_count,negative_count,class_new
5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ. THẤM HÚT TỐT , MỀM MẠI",1,chuyên nghiệp thân thiện đẹp như mô tả đóng gói kỹ lưỡng chất lượng tuyệt vời giá tốt giao hàng nhanh bất ngờ thấm hút tốt mềm mại,chuyên_nghiệp thân_thiện đẹp như_mô_tả đóng_gói_kỹ_lưỡng chất_lượng_tuyệt_vời giá_tốt giao_hàng thấm_hút tốt mềm_mại,130,8,0,1
4,Chuyên nghiệp. Đóng gói kỹ. Đúng mô tả. Bỉm tốt nhưng hơi dày,1,chuyên nghiệp đóng gói kỹ đúng mô tả bỉm tốt nhưng hơi dày,chuyên_nghiệp đóng_gói_kỹ đúng_mô_tả bỉm tốt dày,58,4,0,1
5,"thấm hút tốt , tiết kiệm mà an toàn cho con đã mua và mua thêm, sản phẩm rất ổn , tư vẫn có tâm , nên ủng hộ shop này",1,thấm hút tốt tiết kiệm mà an toàn cho con đã mua và mua thêm sản phẩm rất ổn tư vẫn có tâm nên ủng hộ shop này,thấm hút tốt tiết_kiệm an_toàn sản_phẩm ổn_tư tâm ủng_hộ cửa_hàng,110,1,0,1
5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Giá tốt. Giao hàng nhanh bất ngờ. Chất lượng tuyệt vời.",1,chuyên nghiệp thân thiện đẹp như mô tả đóng gói kỹ lưỡng giá tốt giao hàng nhanh bất ngờ chất lượng tuyệt vời,chuyên_nghiệp thân_thiện đẹp như_mô_tả đóng_gói_kỹ_lưỡng giá_tốt giao_hàng chất_lượng_tuyệt_vời,109,7,0,1
5,Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Rất thích sản phẩm giá phải chăng hài lòng người tiêu dùng,1,đóng gói kỹ lưỡng chất lượng tuyệt vời giá tốt rất thích sản phẩm giá phải chăng hài lòng người tiêu dùng,đóng_gói_kỹ_lưỡng chất_lượng_tuyệt_vời giá_tốt rất_thích sản_phẩm giá hài_lòng tiêu_dùng,105,4,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. hai lòng",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình hai lòng,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình,163,4,0,1
5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ. tả đẹp nhe ko biết mặt có êm ko nếu êm sẽ mua tiếp sop giao hàng nhanh đặt hôm qua mà hôm nay có rồi năm sao cho sop",1,chuyên nghiệp thân thiện đẹp như mô tả đóng gói kỹ lưỡng chất lượng tuyệt vời giá tốt giao hàng nhanh bất ngờ tả đẹp nhe ko biết mặt có êm ko nếu êm sẽ mua tiếp sop giao hàng nhanh đặt hôm qua mà hôm nay có rồi năm sao cho sop,chuyên_nghiệp thân_thiện đẹp như_mô_tả đóng_gói_kỹ_lưỡng chất_lượng_tuyệt_vời giá_tốt giao_hàng nhanh_tả đẹp mặt êm không_nếu êm tiếp sop giao_hàng hôm_qua hôm_nay sop,232,8,0,1
4,"Giá hợp lý. đã mua shop nhiều lần mà lần này giao hàng chậm,đóng gói k đc kỹ bị rách bao bì,hoi thất vọng tru shop 1 sao",1,giá hợp lý đã mua shop nhiều lần mà lần này giao hàng chậm đóng gói k đc kỹ bị rách bao bì hoi thất vọng tru shop 1 sao,giá_hợp_lý cửa_hàng giao_hàng_chậm đóng_gói_kỹ rách_bao bì_hoi thất_vọng cửa_hàng,125,2,2,1
1,"Giao hàng cần nhanh hơn. dự kiến từ ngày 12 -11 đến 15 - 11 là giao rồi , còn đợt này trễ giao trễ 3 bữa làm ăn như vậy ai dám mua đồ ở shop này nữa , đt hỏi thì diện cớ này nọ , tới 3 hay 4 rồi ko thấy giao cho nên đt hỏi tới thì shop mới xin mã đơn hàng , xin mã xem xong rồi mới đi đóng gói hàng gửi kiểu này ko dám vô shop này mua nữa đâu làm ăn kỳ quá",0,giao hàng cần nhanh hơn dự kiến từ ngày 12 -11 đến 15 - 11 là giao rồi còn đợt này trễ giao trễ 3 bữa làm ăn như vậy ai dám mua đồ ở shop này nữa đt hỏi thì diện cớ này nọ tới 3 hay 4 rồi ko thấy giao cho nên đt hỏi tới thì shop mới xin mã đơn hàng xin mã xem xong rồi mới đi đóng gói hàng gửi kiểu này ko dám vô shop này mua nữa đâu làm ăn kỳ quá,giao_hàng dự_kiến - - đợt trễ trễ bữa làm_ăn dám đồ cửa_hàng điện_thoại hỏi_diện cớ không_thấy điện_thoại cửa_hàng mã_đơn hàng mã đóng_gói hàng gửi kiểu không_dám vô_cửa_hàng làm_ăn kỳ,369,0,0,0
1,"Chờ Shop xác nhận có hàng rất lâu Khoảng 30h Thời gian giao hàng rất lâu Đặt hàng từ ngày 11, tới ngày 18 mới nhận được hàng Đề nghị Sendo coi lại đơn vị vận chuyển này Đóng gói kỹ",0,chờ shop xác nhận có hàng rất lâu khoảng 30h thời gian giao hàng rất lâu đặt hàng từ ngày 11 tới ngày 18 mới nhận được hàng đề nghị sendo coi lại đơn vị vận chuyển này đóng gói kỹ,chờ cửa_hàng xác_nhận hàng giao_hàng đặt_hàng hàng đề_nghị sendo vận_chuyển đóng_gói_kỹ,179,1,0,1
5,"sp đúng với mô tả, rất mềm,giao hàng nhanh",1,sp đúng với mô tả rất mềm giao hàng nhanh,sản_phẩm mô_tả mềm giao_hàng,47,0,0,1
5,Chất lượng tuyệt vời. bỉm lừa đảo ha bên trên thi tôt ơ duơi tú thi toàn bim rách,1,chất lượng tuyệt vời bỉm lừa đảo ha bên trên thi tôt ơ duơi tú thi toàn bim rách,chất_lượng_tuyệt_vời bỉm lừa_đảo tôt ơ_duơi tú_thi toàn rách,80,1,1,1
4,"gói bỉm bị rạch thiếu bỉm,shop gửi hàng nhanh, chất lương chưa dùng nên chưa biết",1,gói bỉm bị rạch thiếu bỉm shop gửi hàng nhanh chất lương chưa dùng nên chưa biết,gói bỉm rạch bỉm_cửa_hàng gửi hàng chất lương,80,0,0,1
1,sao tả đợt này bị tét 2bên hông nhìu vậy shop,0,sao tả đợt này bị tét 2bên hông nhìu vậy shop,tả đợt tét hông cửa_hàng,46,0,0,0
5,tả đẹp xài tốt .nhưng 3xl vậy là hơn nhớ. cảm ơn shop,1,tả đẹp xài tốt nhưng 3xl vậy là hơn nhớ cảm ơn shop,tả đẹp xài tốt cửa_hàng,51,2,0,1
1,đóng gói dì mà kỳ lạ bìch 50cái đếm lại thì đc 47cái làm ăn dì mà không tin nổi,0,đóng gói dì mà kỳ lạ bìch 50cái đếm lại thì đc 47cái làm ăn dì mà không tin nổi,đóng_gói kỳ_lạ bìch đếm làm_ăn không_tin nổi,81,0,0,0
5,"sóp nói tặng nc hoa xong ko tặng,nói phét thất vọng lần cuối ko mua sóp này nữa, kiếm sóp khác để mua!",1,sóp nói tặng nc hoa xong ko tặng nói phét thất vọng lần cuối ko mua sóp này nữa kiếm sóp khác để mua,sóp tặng không_tặng phét thất_vọng không_mua sóp kiếm sóp,106,0,1,0
5,Đẹp như mô tả. Chất lượng tuyệt vời. Giá tốt. Tã ok nha shop cũng rất nhiệt tình chỉ là shipper trước không chịu giao hàng làm chậm trễ qúa lâu shipper bữa nay giao nhiệt tình vui vẻ,1,đẹp như mô tả chất lượng tuyệt vời giá tốt tã ok nha shop cũng rất nhiệt tình chỉ là shipper trước không chịu giao hàng làm chậm trễ qúa lâu shipper bữa nay giao nhiệt tình vui vẻ,đẹp như_mô_tả chất_lượng_tuyệt_vời giá_tốt tã ổn_nha cửa_hàng_nhiệt_tình shipper không_chịu giao_hàng chậm_trễ shipper bữa_nay nhiệt_tình vui_vẻ,179,7,0,1
5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ. shop giao tả lỗi. shop bù lại bằng thẻ cào đt. cảm ơn shop uy tính",1,chuyên nghiệp thân thiện đẹp như mô tả đóng gói kỹ lưỡng chất lượng tuyệt vời giá tốt giao hàng nhanh bất ngờ shop giao tả lỗi shop bù lại bằng thẻ cào đt cảm ơn shop uy tính,chuyên_nghiệp thân_thiện đẹp như_mô_tả đóng_gói_kỹ_lưỡng chất_lượng_tuyệt_vời giá_tốt giao_hàng cửa_hàng giao_tả lỗi cửa_hàng bù thẻ cào điện_thoại cửa_hàng uy_tính,182,7,0,1
5,Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Bỉm của shop bán cực kì ok luôn nha. Bỉm dùng ko hăm,1,đóng gói kỹ lưỡng chất lượng tuyệt vời giá tốt bỉm của shop bán cực kì ok luôn nha bỉm dùng ko hăm,đóng_gói_kỹ_lưỡng chất_lượng_tuyệt_vời giá_tốt bỉm cửa_hàng cực_kì ổn nha_bỉm không_hăm,101,4,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. Sản phẩm tốt",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình sản phẩm tốt,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình sản_phẩm_tốt,167,5,0,1
5,shop gói hàng cẩn thận lắm ạ.giao đúng và đủ loại như hình,1,shop gói hàng cẩn thận lắm ạ giao đúng và đủ loại như hình,cửa_hàng gói hàng_cẩn_thận lắm hình,58,1,0,1
5,"Chất lượng sản phẩm/dịch vụ rất tốt. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. giao hang lâu quá",1,chất lượng sản phẩm dịch vụ rất tốt shop tư vấn hướng dẫn cực kỳ nhiệt tình giao hang lâu quá,chất_lượng sản_phẩm_dịch_vụ_rất_tốt cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình,93,2,0,1
5,"Đóng gói kỹ lưỡng. Shop đóng gói cẩn thận, giao hàng khá lâu. Giao đúng hàng theo đơn. Hình ảnh mang tính chất minh hoạ.",1,đóng gói kỹ lưỡng shop đóng gói cẩn thận giao hàng khá lâu giao đúng hàng theo đơn hình ảnh mang tính chất minh hoạ,đóng_gói_kỹ_lưỡng cửa_hàng đóng_gói_cẩn_thận giao_hàng hàng đơn hình_ảnh tính_chất_minh họa,115,2,0,1
5,"Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. Nhân viên giao hàng thái độ k tốt",1,shop tư vấn hướng dẫn cực kỳ nhiệt tình nhân viên giao hàng thái độ k tốt,cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình giao_hàng thái_độ không_tốt,77,1,1,1
5,Gửi sản phẩm/vé dịch vụ nhanh. mùi hắc hơn 2 loại thường và angel.,1,gửi sản phẩm vé dịch vụ nhanh mùi hắc hơn 2 loại thường và angel,gửi_sản_phẩm vé_dịch_vụ mùi hắc,64,0,0,1
5,Gửi sản phẩm/vé dịch vụ nhanh. bỉm siêu mỏng quá nên mặc nó hơi thong xuống,1,gửi sản phẩm vé dịch vụ nhanh bỉm siêu mỏng quá nên mặc nó hơi thong xuống,gửi_sản_phẩm vé_dịch_vụ bỉm mỏng mặc,74,0,1,0
5,"giá cả rất ổn, giao hàng lâu quá",1,giá cả rất ổn giao hàng lâu quá,giá_cả ổn giao_hàng,31,1,0,1
1,bỉm giả.không giống mô tả.mùi hắc. gọi k nghe máy.không hiểu làm giàu dc bao nhiêu từ mấy miếng bỉm,0,bỉm giả không giống mô tả mùi hắc gọi k nghe máy không hiểu làm giàu dc bao nhiêu từ mấy miếng bỉm,bỉm giả không_giống_mô_tả mùi hắc không_nghe máy không_hiểu làm_giàu mấy miếng bỉm,104,0,1,0
1,Gưi ko đúng hàng gọi shop ko nghe máy,0,gưi ko đúng hàng gọi shop ko nghe máy,gưi không_đúng hàng cửa_hàng không_nghe máy,43,0,1,0
5,Vote shop 5 sao,1,vote shop 5 sao,cửa_hàng_ _sao,15,1,0,1
1,lần này shop giao đểu. mình đặt tã quần size xxl 56+8 mà giao có xxl56. k co 8 miếng. lần sau k mua của shop nữa,0,lần này shop giao đểu mình đặt tã quần size xxl 56 8 mà giao có xxl56 k co 8 miếng lần sau k mua của shop nữa,cửa_hàng đểu tã quần giao_xxl không_co miếng không_mua cửa_hàng,117,0,0,0
5,Chất lượng sản phẩm/dịch vụ rất tốt. Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi.,1,chất lượng sản phẩm dịch vụ rất tốt sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi,chất_lượng sản_phẩm_dịch_vụ_rất_tốt sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi,84,3,0,1
5,"giao hàng nhanh, đúng phân loại",1,giao hàng nhanh đúng phân loại,giao_hàng phân_loại,30,0,0,1
2,"Cần đúng với mô tả. mình đặt hàng là xs72+8,mà giao loại xs72",0,cần đúng với mô tả mình đặt hàng là xs72 8 mà giao loại xs72,mô_tả đặt_hàng xs xs,60,0,0,0
5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ. Rất nhanh Đặt chủ nhật thứ 3 là nhận rồi Shop rất ok luôn nhé",1,chuyên nghiệp thân thiện đẹp như mô tả chất lượng tuyệt vời giá tốt giao hàng nhanh bất ngờ rất nhanh đặt chủ nhật thứ 3 là nhận rồi shop rất ok luôn nhé,chuyên_nghiệp thân_thiện đẹp như_mô_tả chất_lượng_tuyệt_vời giá_tốt giao_hàng chủ_nhật cửa_hàng_ổn,153,7,0,1
5,"Chuyên nghiệp, thân thiện. Quá ok luôn Mua thêm lần này là lần 3 rồi Mọi nguoi ủng hộ shop nhé Nhanh lắm nha",1,chuyên nghiệp thân thiện quá ok luôn mua thêm lần này là lần 3 rồi mọi nguoi ủng hộ shop nhé nhanh lắm nha,chuyên_nghiệp thân_thiện ổn ủng_hộ cửa_hàng lắm,106,3,0,1
5,Đóng gói kỹ lưỡng. Giá tốt. Giao hàng nhanh bất ngờ. hàng ok,1,đóng gói kỹ lưỡng giá tốt giao hàng nhanh bất ngờ hàng ok,đóng_gói_kỹ_lưỡng giá_tốt giao_hàng hàng_ổn,57,3,0,1
5,"Ok giao nhanh trong thời gian dịch, shop “ chat “ với người mua rất nhanh, thân thiện Mọi người nên ủng hộ shop nhé Chúc shop ngày mới tốt lành ????",1,ok giao nhanh trong thời gian dịch shop “ chat “ với người mua rất nhanh thân thiện mọi người nên ủng hộ shop nhé chúc shop ngày mới tốt lành,ổn dịch cửa_hàng “ “ thân_thiện ủng_hộ cửa_hàng chúc cửa_hàng tốt_lành,141,2,0,1
5,cho mình hỏi date của sản phẩm là ngày nào vậy,1,cho mình hỏi date của sản phẩm là ngày nào vậy,date sản_phẩm,46,0,0,1
3,"Tã dán M64 mình mua về có mùi rất hắc, hơi cứng. Mình so sánh với cùng loại của ở cửa hàng chính hãng. - không có mùi hắc, có mùi sợi vải. Nhưng Tã Quần L cũng mua của shop này thì lại ok, mền và không có mùi hắc. Mình ko rõ là nguyên nhân sao. Shop cần xem lại. Tks!",0,tã dán m64 mình mua về có mùi rất hắc hơi cứng mình so sánh với cùng loại của ở cửa hàng chính hãng - không có mùi hắc có mùi sợi vải nhưng tã quần l cũng mua của shop này thì lại ok mền và không có mùi hắc mình ko rõ là nguyên nhân sao shop cần xem lại tks,tã dán m mùi hắc cứng so_sánh cửa_hàng hãng - mùi hắc mùi sợi vải tã quần_l cửa_hàng_ổn mền mùi hắc không_rõ nguyên_nhân cửa_hàng,263,1,1,0
2,"tã k đc mịn, size M bé 6kg mặc bị hằn bụng với cả đùi",0,tã k đc mịn size m bé 6kg mặc bị hằn bụng với cả đùi,tã mịn bé mặc hằn bụng đùi,58,0,0,0
5,"Chuyên nghiệp, thân thiện. Sẽ ủng hộ dài dài ❤️",1,chuyên nghiệp thân thiện sẽ ủng hộ dài dài yêu,chuyên_nghiệp thân_thiện ủng_hộ dài_dài yêu,46,2,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. bỉm chính hang, dùng thích vì mỏng, shop nhiệt tình lăm,",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh bỉm chính hang dùng thích vì mỏng shop nhiệt tình lăm,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ bỉm thích mỏng cửa_hàng nhiệt_tình_lăm,168,4,1,1
5,"Giá tốt. Giao hàng nhanh bất ngờ. Chuyên nghiệp, thân thiện.",1,giá tốt giao hàng nhanh bất ngờ chuyên nghiệp thân thiện,giá_tốt giao_hàng_chuyên_nghiệp thân_thiện,56,3,0,1
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. hang tot va rat la ok luon nhe sop .,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh hang tot va rat la ok luon nhe sop,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ_tốt rat_la ổn sop,149,5,0,1
5,có kiểm tra ma vạch? ổn?bé chưa mặc ta nên chưa biết chất lượng ra xao?,1,có kiểm tra ma vạch ổn bé chưa mặc ta nên chưa biết chất lượng ra xao,kiểm_tra ma_vạch ổn bé mặc chất_lượng,69,1,0,1
